name/season,injury_days_list,injury_days_vector
florian-wirtz_22/23,"[(11, 2), (1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
florian-wirtz_23/24,"[(1, 7), (1, 4), (1, 2), (1, 8)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
franck-honorat_22/23,"[(4, 4)]","[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
franck-honorat_23/24,"[(8, 7), (10, 12), (11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 12, 7, 0, 0]"
fraser-hornby_19/20,"[(4, 5)]","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
fraser-hornby_20/21,"[(13, 44), (4, 15), (11, 21), (4, 16)]","[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 21, 0, 44]"
fraser-hornby_22/23,"[(13, 7), (9, 54), (3, 6), (3, 14)]","[0, 0, 0, 20, 0, 0, 0, 0, 0, 54, 0, 0, 0, 7]"
fraser-hornby_23/24,"[(4, 220), (1, 10)]","[0, 10, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-jakel_20/21,"[(5, 147)]","[0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-jakel_22/23,"[(2, 23)]","[0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-jakel_23/24,"[(3, 98)]","[0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-ronnow_19/20,"[(1, 28), (5, 11), (9, 31)]","[0, 28, 0, 0, 0, 11, 0, 0, 0, 31, 0, 0, 0, 0]"
frederik-ronnow_20/21,"[(1, 14), (0, 38), (1, 10)]","[38, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-ronnow_21/22,"[(0, 7)]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-ronnow_22/23,"[(1, 5), (13, 17), (1, 7)]","[0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17]"
frederik-ronnow_23/24,"[(11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
frederik-sorensen_19/20,"[(3, 83)]","[0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-winther_22/23,"[(1, 39)]","[0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
frederik-winther_23/24,"[(3, 251)]","[0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
fredrik-jensen_20/21,"[(4, 10), (13, 63), (4, 80)]","[0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 63]"
fredrik-jensen_21/22,"[(8, 84), (11, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 25, 0, 0]"
fredrik-jensen_22/23,"[(4, 95), (4, 11), (1, 3), (2, 7)]","[0, 3, 7, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
fredrik-jensen_23/24,"[(8, 47), (11, 5)]","[0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 5, 0, 0]"
fynn-otto_21/22,"[(11, 14), (1, 16)]","[0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
fynn-otto_23/24,"[(9, 56)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0]"
gabriel-haider_21/22,"[(2, 10), (11, 7), (2, 7)]","[0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
gabriel-haider_22/23,"[(9, 51)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0]"
gabriel-marusic_19/20,"[(11, 91)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0]"
gabriel-marusic_21/22,"[(10, 165)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0]"
gabriel-marusic_22/23,"[(3, 85)]","[0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gabriel-marusic_23/24,"[(3, 322)]","[0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gabriel-vidovic_22/23,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
gelson-fernandes_19/20,"[(8, 22), (1, 121), (8, 9)]","[0, 121, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0]"
genki-haraguchi_23/24,"[(11, 8), (11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]"
georg-strauch_21/22,"[(3, 257)]","[0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
georg-teigl_20/21,"[(5, 6)]","[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
georg-teigl_21/22,"[(2, 160), (11, 2)]","[0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
georg-teigl_22/23,"[(5, 8)]","[0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
georg-teigl_23/24,"[(4, 13), (9, 35)]","[0, 0, 0, 0, 13, 0, 0, 0, 0, 35, 0, 0, 0, 0]"
george-bello_19/20,"[(2, 13)]","[0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
georginio-rutter_21/22,"[(9, 49)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0]"
gerrit-holtmann_21/22,"[(1, 4), (0, 14)]","[14, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gerrit-holtmann_22/23,"[(3, 21), (11, 3), (0, 3), (3, 7)]","[3, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
gerrit-holtmann_23/24,"[(5, 2)]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
gianluca-schafer_23/24,"[(4, 31), (4, 6)]","[0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gideon-jung_19/20,"[(0, 18), (13, 17), (1, 11)]","[18, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17]"
gideon-jung_20/21,"[(11, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
gideon-jung_21/22,"[(11, 23), (3, 18), (11, 21), (3, 127)]","[0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0]"
gideon-jung_22/23,"[(11, 40), (3, 63), (3, 11)]","[0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0]"
gideon-jung_23/24,"[(13, 22), (5, 4)]","[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 22]"
gil-dias_19/20,"[(12, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0]"
gil-dias_21/22,"[(1, 28)]","[0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gil-linnart-walther_21/22,"[(7, 982)]","[0, 0, 0, 0, 0, 0, 0, 982, 0, 0, 0, 0, 0, 0]"
giovanni-reyna_20/21,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
giovanni-reyna_21/22,"[(1, 80), (13, 14), (11, 7), (11, 56), (1, 84)]","[0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 14]"
giovanni-reyna_22/23,"[(8, 89), (1, 10), (1, 7), (11, 28)]","[0, 17, 0, 0, 0, 0, 0, 0, 89, 0, 0, 28, 0, 0]"
giovanni-reyna_23/24,"[(11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
goktan-gurpuz_23/24,"[(1, 29)]","[0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
goncalo-paciencia_19/20,"[(11, 10), (1, 38), (1, 4)]","[0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
goncalo-paciencia_20/21,"[(3, 128)]","[0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
goncalo-paciencia_21/22,"[(1, 7), (1, 30)]","[0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
goncalo-paciencia_23/24,"[(8, 28)]","[0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0]"
gonzalo-castro_19/20,"[(4, 7)]","[0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gonzalo-castro_20/21,"[(13, 14), (1, 4), (1, 14)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
gonzalo-castro_21/22,"[(1, 49)]","[0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
granit-xhaka_19/20,"[(4, 6), (2, 8), (5, 11)]","[0, 0, 8, 0, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0]"
granit-xhaka_20/21,"[(0, 10), (11, 3)]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
granit-xhaka_21/22,"[(10, 69)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0]"
grant-leon-ranos_23/24,"[(4, 42)]","[0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gregor-kobel_21/22,"[(10, 32), (1, 3), (1, 7)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0]"
gregor-kobel_22/23,"[(13, 20), (13, 0), (5, 4), (1, 24)]","[0, 24, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 20]"
gregor-kobel_23/24,"[(11, 2), (1, 4), (1, 15), (11, 12), (1, 5), (13, 4)]","[0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 4]"
grischa-promel_19/20,"[(11, 14), (3, 140)]","[0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
grischa-promel_20/21,"[(1, 28), (1, 7)]","[0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
grischa-promel_21/22,"[(0, 91)]","[91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
grischa-promel_22/23,"[(4, 150)]","[0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
grischa-promel_23/24,"[(10, 30)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0]"
guido-burgstaller_19/20,"[(3, 55)]","[0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
guido-burgstaller_21/22,"[(1, 63)]","[0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
guido-burgstaller_23/24,"[(0, 5), (0, 8), (0, 46)]","[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
guilherme-ramos_22/23,"[(9, 44)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0]"
guilherme-ramos_23/24,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
guus-til_19/20,"[(1, 10)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
guus-til_20/21,"[(10, 45)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0]"
guus-til_21/22,"[(3, 16)]","[0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
guus-til_22/23,"[(4, 6)]","[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hamadi-al-ghaddioui_19/20,"[(3, 3)]","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hamadi-al-ghaddioui_20/21,"[(11, 7), (10, 38), (11, 6), (0, 86)]","[86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 13, 0, 0]"
hamza-mendyl_20/21,"[(4, 77)]","[0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hamza-mendyl_21/22,"[(3, 55)]","[0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hannes-wolf_19/20,"[(11, 24), (8, 140)]","[0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 24, 0, 0]"
hannes-wolf_20/21,"[(11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
hannes-wolf_21/22,"[(5, 3), (13, 7)]","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7]"
hannes-wolf_22/23,"[(9, 84), (13, 17)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 17]"
hannes-wolf_23/24,"[(3, 62), (1, 7), (11, 10)]","[0, 7, 0, 62, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
harry-kane_19/20,"[(11, 23), (13, 67), (11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 67]"
harry-kane_20/21,"[(4, 6), (4, 7)]","[0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
harry-kane_23/24,"[(5, 8), (4, 10)]","[0, 0, 0, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
havard-nielsen_19/20,"[(2, 14)]","[0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
havard-nielsen_21/22,"[(1, 55), (4, 32), (1, 11)]","[0, 66, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
havard-nielsen_23/24,"[(4, 51)]","[0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
havard-nordtveit_19/20,"[(4, 108), (1, 6), (5, 39)]","[0, 6, 0, 0, 108, 39, 0, 0, 0, 0, 0, 0, 0, 0]"
havard-nordtveit_20/21,"[(4, 18), (1, 58), (1, 20)]","[0, 78, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
havard-nordtveit_21/22,"[(13, 66), (1, 21), (13, 99)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165]"
hee-chan-hwang_19/20,"[(1, 84), (13, 32), (2, 6)]","[0, 84, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32]"
hee-chan-hwang_21/22,"[(13, 49)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49]"
hee-chan-hwang_22/23,"[(13, 31), (13, 7), (13, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44]"
hee-chan-hwang_23/24,"[(13, 8)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]"
herbert-bockhorn_21/22,"[(13, 33)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]"
herbert-bockhorn_22/23,"[(4, 12), (4, 33)]","[0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
herbert-bockhorn_23/24,"[(4, 27)]","[0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hiroki-ito_21/22,"[(2, 10)]","[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hiroki-ito_22/23,"[(11, 4), (1, 3)]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
hiroki-ito_23/24,"[(1, 35)]","[0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hrvoje-smolcic_20/21,"[(1, 47), (1, 63)]","[0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hrvoje-smolcic_22/23,"[(3, 93)]","[0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hugo-ekitike_21/22,"[(13, 68)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68]"
hugo-ekitike_23/24,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hugo-larsson_23/24,"[(8, 14), (13, 19), (11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 7, 0, 19]"
hugo-siquet_23/24,"[(13, 69)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]"
iago_19/20,"[(3, 59)]","[0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
iago_20/21,"[(3, 11), (4, 70), (2, 10), (1, 17), (1, 77)]","[0, 94, 10, 11, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
iago_21/22,"[(1, 17), (7, 18), (9, 25)]","[0, 17, 0, 0, 0, 0, 0, 18, 0, 25, 0, 0, 0, 0]"
iago_22/23,"[(1, 68), (4, 45), (13, 10), (1, 7)]","[0, 75, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 10]"
iago_23/24,"[(4, 35), (13, 16)]","[0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 16]"
ian-maatsen_21/22,"[(13, 30)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30]"
ian-maatsen_23/24,"[(11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
iba-may_19/20,"[(4, 92)]","[0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
iba-may_20/21,"[(3, 58)]","[0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
iba-may_21/22,"[(4, 57)]","[0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
iba-may_22/23,"[(1, 25)]","[0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
iba-may_23/24,"[(11, 84), (3, 169)]","[0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0]"
ibrahim-maza_23/24,"[(11, 34), (3, 184)]","[0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0]"
ibrahima-cisse_22/23,"[(1, 65)]","[0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ibrahima-konate_19/20,"[(1, 14), (1, 160)]","[0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ibrahima-konate_20/21,"[(4, 49), (1, 106)]","[0, 106, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ibrahima-konate_22/23,"[(1, 28), (3, 55)]","[0, 28, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ibrahima-konate_23/24,"[(13, 12), (1, 20)]","[0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]"
ibrahima-traore_19/20,"[(11, 10), (11, 14), (13, 17), (4, 39)]","[0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 24, 0, 17]"
ihlas-bebou_19/20,"[(3, 11)]","[0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ihlas-bebou_20/21,"[(11, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ihlas-bebou_22/23,"[(6, 158)]","[0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0]"
ilaix-moriba_20/21,"[(4, 30)]","[0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ilaix-moriba_21/22,"[(5, 3)]","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
ilaix-moriba_23/24,"[(13, 15)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15]"
ilay-elmkies_20/21,"[(4, 180)]","[0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ilay-elmkies_21/22,"[(13, 105), (13, 36)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141]"
ilay-elmkies_23/24,"[(13, 55)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55]"
ilia-gruev_20/21,"[(4, 24)]","[0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ilia-gruev_23/24,"[(4, 9)]","[0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
immanuel-pherai_21/22,"[(4, 22)]","[0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
immanuel-pherai_22/23,"[(2, 9), (1, 68)]","[0, 68, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
immanuel-pherai_23/24,"[(1, 21)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
irvin-cardona_19/20,"[(3, 15), (11, 9)]","[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]"
irvin-cardona_22/23,"[(4, 39)]","[0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
irvin-cardona_23/24,"[(11, 5), (3, 8)]","[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
isak-hansen-aaroen_23/24,"[(11, 10), (1, 15)]","[0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
ishak-belfodil_19/20,"[(3, 267)]","[0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ishak-belfodil_20/21,"[(13, 14), (11, 15), (12, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 14]"
ismail-azzaoui_20/21,"[(3, 34), (10, 8)]","[0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0]"
ismail-azzaoui_21/22,"[(3, 211), (1, 9)]","[0, 9, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ismail-jakobs_19/20,"[(1, 7), (1, 0), (1, 92)]","[0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ismail-jakobs_20/21,"[(10, 21), (1, 22), (13, 24)]","[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 24]"
ismail-jakobs_22/23,"[(0, 16)]","[16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ismail-jakobs_23/24,"[(13, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
ivan-ordets_22/23,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
ivan-ordets_23/24,"[(13, 79)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79]"
ivan-perisic_19/20,"[(1, 8), (4, 55)]","[0, 8, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ivan-perisic_20/21,"[(1, 9)]","[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ivan-perisic_21/22,"[(8, 35), (1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0]"
ivan-perisic_23/24,"[(3, 161)]","[0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jabez-makanda_20/21,"[(4, 100)]","[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jacek-goralski_19/20,"[(9, 35)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0]"
jacek-goralski_20/21,"[(3, 249)]","[0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jacek-goralski_21/22,"[(8, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0]"
jacek-goralski_22/23,"[(1, 89), (1, 25), (2, 38)]","[0, 114, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jacob-barrett-laursen_20/21,"[(13, 4), (3, 11)]","[0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
jacob-barrett-laursen_21/22,"[(13, 10), (12, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10]"
jacob-barrett-laursen_22/23,"[(10, 36), (13, 8)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 8]"
jacob-barrett-laursen_23/24,"[(8, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0]"
jacob-bruun-larsen_19/20,"[(1, 9), (3, 18)]","[0, 9, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jacob-bruun-larsen_20/21,"[(11, 40)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0]"
jacob-bruun-larsen_21/22,"[(1, 48)]","[0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jacob-bruun-larsen_22/23,"[(0, 139)]","[139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jacob-christensen_23/24,"[(11, 60), (3, 24)]","[0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0]"
jadon-sancho_20/21,"[(1, 47)]","[0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jadon-sancho_22/23,"[(11, 13)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
jadon-sancho_23/24,"[(11, 2), (1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
jae-sung-lee_19/20,"[(0, 7)]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jae-sung-lee_21/22,"[(3, 63), (3, 31)]","[0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jae-sung-lee_22/23,"[(4, 3)]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jakob-busk_19/20,"[(7, 7)]","[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0]"
jakob-busk_20/21,"[(1, 17), (1, 7)]","[0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jakob-busk_21/22,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
jakob-busk_22/23,"[(11, 5)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
jakub-kaminski_22/23,"[(11, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
jamal-musiala_20/21,"[(11, 17)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
